id,sport_id,time,time_status,league,home,away,ss,scores
"""10644034""","""92""","""1757532600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""677428"",""name"":""Miroslaw Lewczuk"",""image_id"":0,""cc"":null}","{""id"":""815027"",""name"":""Slawomir Janus"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""11"",""away"":""3""}}"
"""10637174""","""92""","""1757532600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1184245"",""name"":""Wojciech Urban"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""11"",""away"":""6""},""4"":{""home"":""11"",""away"":""9""},""5"":{""home"":""6"",""away"":""11""}}"
"""10636802""","""92""","""1757532300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314224"",""name"":""Mateusz Ufnal"",""image_id"":0,""cc"":""pl""}","{""id"":""314197"",""name"":""Lukasz Jarocki"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""4"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""8"",""away"":""11""}}"
"""10643824""","""92""","""1757532000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1145769"",""name"":""Jaroslav Baca"",""image_id"":0,""cc"":null}","{""id"":""686511"",""name"":""Mateusz Burkacki"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""5"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""6"",""away"":""11""},""5"":{""home"":""9"",""away"":""11""}}"
"""10643299""","""92""","""1757531400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1052453"",""name"":""Tomasz Wrzalik"",""image_id"":0,""cc"":null}","{""id"":""815345"",""name"":""Sebastian Krupa"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""6""},""4"":{""home"":""11"",""away"":""8""}}"
"""10643302""","""92""","""1757531100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""805944"",""name"":""Marian Brunner"",""image_id"":0,""cc"":null}","{""id"":""812464"",""name"":""Dariusz Scigany"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""4"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""}}"
"""10637175""","""92""","""1757531100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1116987"",""name"":""Stanislaw Wnek"",""image_id"":0,""cc"":null}","{""id"":""721533"",""name"":""Marcin Kowalczyk"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""6"",""away"":""11""}}"
"""10636778""","""92""","""1757530800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""953242"",""name"":""Milosz Sawczak Jnr"",""image_id"":0,""cc"":null}","{""id"":""319111"",""name"":""Krzysztof Kapik"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""5"",""away"":""11""},""2"":{""home"":""12"",""away"":""10""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""6"",""away"":""11""}}"
"""10643300""","""92""","""1757530500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""696882"",""name"":""Mateusz Misiak"",""image_id"":0,""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""11"",""away"":""9""},""5"":{""home"":""6"",""away"":""11""}}"
"""10643303""","""92""","""1757530200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""933688"",""name"":""Dawid Pyrek"",""image_id"":0,""cc"":null}","{""id"":""677428"",""name"":""Miroslaw Lewczuk"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""15"",""away"":""13""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""11"",""away"":""7""}}"
"""10643301""","""92""","""1757529900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""774869"",""name"":""Mariusz Adamus"",""image_id"":0,""cc"":null}","{""id"":""1157978"",""name"":""Adam Ruszkiewicz"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""5"",""away"":""11""}}"
"""10640032""","""92""","""1757529600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""994525"",""name"":""Adrian Fabis"",""image_id"":0,""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""9""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""11"",""away"":""7""},""4"":{""home"":""3"",""away"":""11""},""5"":{""home"":""9"",""away"":""11""}}"
"""10640013""","""92""","""1757529300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1044428"",""name"":""Karol Strowski"",""image_id"":0,""cc"":null}","{""id"":""809294"",""name"":""Krystian Kolodziej"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""5"",""away"":""11""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""3"",""away"":""11""}}"
"""10642818""","""92""","""1757529000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""812464"",""name"":""Dariusz Scigany"",""image_id"":0,""cc"":null}","{""id"":""1155133"",""name"":""Tomasz Bluszcz"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""7""}}"
"""10642814""","""92""","""1757529000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""307133"",""name"":""Ales Rusnak"",""image_id"":0,""cc"":""cz""}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""3"",""away"":""11""}}"
"""10642815""","""92""","""1757528700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""815345"",""name"":""Sebastian Krupa"",""image_id"":0,""cc"":null}","{""id"":""312270"",""name"":""Adrian Panczyk"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""11"",""away"":""1""},""4"":{""home"":""11"",""away"":""9""}}"
"""10637176""","""92""","""1757528400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1184245"",""name"":""Wojciech Urban"",""image_id"":0,""cc"":null}","{""id"":""917579"",""name"":""Krzysztof Pawlowski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""3"",""away"":""11""}}"
"""10642821""","""92""","""1757528100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""805944"",""name"":""Marian Brunner"",""image_id"":0,""cc"":null}","{""id"":""815027"",""name"":""Slawomir Janus"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""11"",""away"":""5""},""4"":{""home"":""6"",""away"":""11""},""5"":{""home"":""11"",""away"":""9""}}"
"""10636803""","""92""","""1757528100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""319111"",""name"":""Krzysztof Kapik"",""image_id"":0,""cc"":null}","{""id"":""314224"",""name"":""Mateusz Ufnal"",""image_id"":0,""cc"":""pl""}","""2-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""11"",""away"":""4""},""3"":{""home"":""11"",""away"":""6""},""4"":{""home"":""5"",""away"":""11""},""5"":{""home"":""11"",""away"":""13""}}"
"""10642816""","""92""","""1757527800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","{""id"":""1145769"",""name"":""Jaroslav Baca"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""4"",""away"":""11""},""4"":{""home"":""11"",""away"":""5""}}"
"""10642817""","""92""","""1757527200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1052453"",""name"":""Tomasz Wrzalik"",""image_id"":0,""cc"":null}","{""id"":""1157978"",""name"":""Adam Ruszkiewicz"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""4""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""11"",""away"":""8""}}"
"""10639889""","""92""","""1757526900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","{""id"":""721533"",""name"":""Marcin Kowalczyk"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""5"",""away"":""11""}}"
"""10636779""","""92""","""1757526600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""953242"",""name"":""Milosz Sawczak Jnr"",""image_id"":0,""cc"":null}","{""id"":""809294"",""name"":""Krystian Kolodziej"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""10"",""away"":""12""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""4"",""away"":""11""}}"
"""10642819""","""92""","""1757526300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""696882"",""name"":""Mateusz Misiak"",""image_id"":0,""cc"":null}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""5""},""3"":{""home"":""11"",""away"":""2""},""4"":{""home"":""9"",""away"":""11""},""5"":{""home"":""11"",""away"":""2""}}"
"""10642820""","""92""","""1757525700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""774869"",""name"":""Mariusz Adamus"",""image_id"":0,""cc"":null}","{""id"":""808044"",""name"":""Piotr Kaczynski"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""11"",""away"":""8""},""5"":{""home"":""12"",""away"":""10""}}"
"""10637539""","""92""","""1757525400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1116987"",""name"":""Stanislaw Wnek"",""image_id"":0,""cc"":null}","{""id"":""917579"",""name"":""Krzysztof Pawlowski"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""11"",""away"":""7""}}"
"""10639887""","""92""","""1757525100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1044428"",""name"":""Karol Strowski"",""image_id"":0,""cc"":null}","{""id"":""314197"",""name"":""Lukasz Jarocki"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""3"",""away"":""11""},""4"":{""home"":""11"",""away"":""8""}}"
"""10642822""","""92""","""1757524800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""307133"",""name"":""Ales Rusnak"",""image_id"":0,""cc"":""cz""}","{""id"":""686511"",""name"":""Mateusz Burkacki"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""}}"
"""10642205""","""92""","""1757524200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1157978"",""name"":""Adam Ruszkiewicz"",""image_id"":0,""cc"":null}","{""id"":""312270"",""name"":""Adrian Panczyk"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""13""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""7"",""away"":""11""}}"
"""10637178""","""92""","""1757523900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""994525"",""name"":""Adrian Fabis"",""image_id"":0,""cc"":null}","{""id"":""1184245"",""name"":""Wojciech Urban"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""17"",""away"":""15""}}"
"""10636804""","""92""","""1757523600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""809294"",""name"":""Krystian Kolodziej"",""image_id"":0,""cc"":null}","{""id"":""314224"",""name"":""Mateusz Ufnal"",""image_id"":0,""cc"":""pl""}","""3-0""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""11"",""away"":""4""},""3"":{""home"":""12"",""away"":""10""}}"
"""10642207""","""92""","""1757523300""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","{""id"":""1145769"",""name"":""Jaroslav Baca"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""11"",""away"":""6""},""4"":{""home"":""11"",""away"":""9""}}"
"""10643403""","""92""","""1757523000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""815345"",""name"":""Sebastian Krupa"",""image_id"":0,""cc"":null}","{""id"":""808044"",""name"":""Piotr Kaczynski"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""}}"
"""10637179""","""92""","""1757522700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""314215"",""name"":""Mateusz Trela"",""image_id"":0,""cc"":null}","{""id"":""1116987"",""name"":""Stanislaw Wnek"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""5"",""away"":""11""},""3"":{""home"":""16"",""away"":""18""}}"
"""10637209""","""92""","""1757522400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""319111"",""name"":""Krzysztof Kapik"",""image_id"":0,""cc"":null}","{""id"":""314197"",""name"":""Lukasz Jarocki"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""9"",""away"":""11""},""5"":{""home"":""9"",""away"":""11""}}"
"""10642209""","""92""","""1757522100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","{""id"":""686511"",""name"":""Mateusz Burkacki"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""13""},""2"":{""home"":""15"",""away"":""13""},""3"":{""home"":""11"",""away"":""8""},""4"":{""home"":""11"",""away"":""9""}}"
"""10642206""","""92""","""1757522100""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""837921"",""name"":""Jakub Pruszkowski"",""image_id"":0,""cc"":null}","{""id"":""810080"",""name"":""Witold Buczynski"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""2"",""away"":""11""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""11"",""away"":""4""}}"
"""10642210""","""92""","""1757521500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1052453"",""name"":""Tomasz Wrzalik"",""image_id"":0,""cc"":null}","{""id"":""774869"",""name"":""Mariusz Adamus"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""15"",""away"":""13""},""2"":{""home"":""2"",""away"":""11""},""3"":{""home"":""12"",""away"":""14""},""4"":{""home"":""11"",""away"":""7""},""5"":{""home"":""9"",""away"":""11""}}"
"""10637180""","""92""","""1757521500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1184245"",""name"":""Wojciech Urban"",""image_id"":0,""cc"":null}","{""id"":""721533"",""name"":""Marcin Kowalczyk"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""8"",""away"":""11""},""3"":{""home"":""10"",""away"":""12""}}"
"""10636780""","""92""","""1757521200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""953242"",""name"":""Milosz Sawczak Jnr"",""image_id"":0,""cc"":null}","{""id"":""1044428"",""name"":""Karol Strowski"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""11"",""away"":""7""}}"
"""10643066""","""92""","""1757520900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""696882"",""name"":""Mateusz Misiak"",""image_id"":0,""cc"":null}","{""id"":""307133"",""name"":""Ales Rusnak"",""image_id"":0,""cc"":""cz""}","""3-0""","{""1"":{""home"":""11"",""away"":""2""},""2"":{""home"":""11"",""away"":""3""},""3"":{""home"":""11"",""away"":""4""}}"
"""10642208""","""92""","""1757520900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""932581"",""name"":""Mariusz Baron"",""image_id"":0,""cc"":null}","{""id"":""932291"",""name"":""Kacper Adamus"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""7"",""away"":""11""},""2"":{""home"":""5"",""away"":""11""},""3"":{""home"":""12"",""away"":""14""}}"
"""10641670""","""92""","""1757520000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1157978"",""name"":""Adam Ruszkiewicz"",""image_id"":0,""cc"":null}","{""id"":""815345"",""name"":""Sebastian Krupa"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""5"",""away"":""11""},""3"":{""home"":""5"",""away"":""11""},""4"":{""home"":""12"",""away"":""10""},""5"":{""home"":""11"",""away"":""5""}}"
"""10639888""","""92""","""1757520000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""994525"",""name"":""Adrian Fabis"",""image_id"":0,""cc"":null}","{""id"":""917579"",""name"":""Krzysztof Pawlowski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""14"",""away"":""12""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""10"",""away"":""12""}}"
"""10641669""","""92""","""1757519700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""929675"",""name"":""Boguslaw Madej"",""image_id"":0,""cc"":null}","{""id"":""810222"",""name"":""Krzysztof Schaniel"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""9"",""away"":""11""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""12"",""away"":""10""},""4"":{""home"":""6"",""away"":""11""}}"
"""10634985""","""92""","""1757519700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""809294"",""name"":""Krystian Kolodziej"",""image_id"":0,""cc"":null}","{""id"":""319111"",""name"":""Krzysztof Kapik"",""image_id"":0,""cc"":null}","""0-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""13"",""away"":""15""},""3"":{""home"":""8"",""away"":""11""}}"
"""10641672""","""92""","""1757519400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""616813"",""name"":""Mikolaj Lukaszewski"",""image_id"":0,""cc"":null}","{""id"":""762910"",""name"":""Kamil Rudomina"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""8"",""away"":""11""},""2"":{""home"":""11"",""away"":""3""},""3"":{""home"":""11"",""away"":""3""},""4"":{""home"":""9"",""away"":""11""},""5"":{""home"":""11"",""away"":""6""}}"
"""10641671""","""92""","""1757518800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""810080"",""name"":""Witold Buczynski"",""image_id"":0,""cc"":null}","{""id"":""932291"",""name"":""Kacper Adamus"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""5"",""away"":""11""},""2"":{""home"":""11"",""away"":""6""},""3"":{""home"":""11"",""away"":""9""},""4"":{""home"":""2"",""away"":""11""},""5"":{""home"":""13"",""away"":""11""}}"
"""10641673""","""92""","""1757518500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""774869"",""name"":""Mariusz Adamus"",""image_id"":0,""cc"":null}","{""id"":""312270"",""name"":""Adrian Panczyk"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""9"",""away"":""11""},""4"":{""home"":""11"",""away"":""7""},""5"":{""home"":""13"",""away"":""11""}}"
"""10634989""","""92""","""1757518500""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1013499"",""name"":""Maciej Nowalinski"",""image_id"":0,""cc"":null}","{""id"":""68891"",""name"":""Jakub Folwarski"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""6"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""11"",""away"":""5""},""4"":{""home"":""9"",""away"":""11""}}"
"""10634984""","""92""","""1757518200""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1044428"",""name"":""Karol Strowski"",""image_id"":0,""cc"":null}","{""id"":""314224"",""name"":""Mateusz Ufnal"",""image_id"":0,""cc"":""pl""}","""2-3""","{""1"":{""home"":""4"",""away"":""11""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""11"",""away"":""5""},""4"":{""home"":""11"",""away"":""8""},""5"":{""home"":""5"",""away"":""11""}}"
"""10641675""","""92""","""1757517900""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""307133"",""name"":""Ales Rusnak"",""image_id"":0,""cc"":""cz""}","{""id"":""1145769"",""name"":""Jaroslav Baca"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""11"",""away"":""6""},""2"":{""home"":""10"",""away"":""12""},""3"":{""home"":""6"",""away"":""11""},""4"":{""home"":""9"",""away"":""11""}}"
"""10641674""","""92""","""1757517600""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""837921"",""name"":""Jakub Pruszkowski"",""image_id"":0,""cc"":null}","{""id"":""810222"",""name"":""Krzysztof Schaniel"",""image_id"":0,""cc"":null}","""3-1""","{""1"":{""home"":""11"",""away"":""5""},""2"":{""home"":""11"",""away"":""9""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""11"",""away"":""4""}}"
"""10641365""","""92""","""1757517000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""1052453"",""name"":""Tomasz Wrzalik"",""image_id"":0,""cc"":null}","{""id"":""808044"",""name"":""Piotr Kaczynski"",""image_id"":0,""cc"":null}","""2-3""","{""1"":{""home"":""11"",""away"":""8""},""2"":{""home"":""7"",""away"":""11""},""3"":{""home"":""8"",""away"":""11""},""4"":{""home"":""11"",""away"":""9""},""5"":{""home"":""4"",""away"":""11""}}"
"""10634997""","""92""","""1757517000""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""676375"",""name"":""Marcin Jadczyk"",""image_id"":0,""cc"":null}","{""id"":""221887"",""name"":""Adrian Wiecek"",""image_id"":0,""cc"":""cz""}","""3-1""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""14"",""away"":""12""},""4"":{""home"":""11"",""away"":""7""}}"
"""10641366""","""92""","""1757516700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""929675"",""name"":""Boguslaw Madej"",""image_id"":0,""cc"":null}","{""id"":""932581"",""name"":""Mariusz Baron"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""12"",""away"":""14""},""2"":{""home"":""11"",""away"":""8""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""6"",""away"":""11""}}"
"""10634992""","""92""","""1757516700""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""953242"",""name"":""Milosz Sawczak Jnr"",""image_id"":0,""cc"":null}","{""id"":""314197"",""name"":""Lukasz Jarocki"",""image_id"":0,""cc"":null}","""3-2""","{""1"":{""home"":""11"",""away"":""7""},""2"":{""home"":""6"",""away"":""11""},""3"":{""home"":""3"",""away"":""11""},""4"":{""home"":""16"",""away"":""14""},""5"":{""home"":""15"",""away"":""13""}}"
"""10641367""","""92""","""1757516400""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""696882"",""name"":""Mateusz Misiak"",""image_id"":0,""cc"":null}","{""id"":""686511"",""name"":""Mateusz Burkacki"",""image_id"":0,""cc"":null}","""1-3""","{""1"":{""home"":""13"",""away"":""11""},""2"":{""home"":""9"",""away"":""11""},""3"":{""home"":""7"",""away"":""11""},""4"":{""home"":""9"",""away"":""11""}}"
"""10634981""","""92""","""1757515800""","""3""","{""id"":""29128"",""name"":""TT Elite Series"",""cc"":null}","{""id"":""252266"",""name"":""Mateusz Golebiowski"",""image_id"":0,""cc"":""in""}","{""id"":""319111"",""name"":""Krzysztof Kapik"",""image_id"":0,""cc"":null}","""3-0""","{""1"":{""home"":""11"",""away"":""4""},""2"":{""home"":""11"",""away"":""7""},""3"":{""home"":""13"",""away"":""11""}}"
